Fairy,None,Babiri Berry,Sassy,252,0,0,0,4,0,Triage,Giga Drain,Ally Switch,Floral Healing,Draining Kiss,
Grass,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Poison,Fairy,Leftovers,Timid,100,0,0,252,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Expanding Force,
Steel,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Rock,Dark,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Poison,Dragon,Assault Vest,Timid,4,0,0,0,252,0,Inner Focus,Icy Wind,Surf,Aqua Jet,Acid Spray,
Ghost,Flying,Eviolite,Relaxed,252,0,0,252,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Steel,Dragon,Life Orb,Quiet,252,0,0,0,0,252,Pressure,Trick Room,Earth Power,Spacial Rend,Hydro Pump,
Electric,Dark,Adrenaline Orb,Jolly,20,0,12,0,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Dark,Grass,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Fairy,Rock,Weakness Policy,Timid,252,0,0,0,0,0,Sand Rush,Protect,Flare Blitz,Parting Shot,Snarl,
Flying,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ghost,Dragon,Life Orb,Relaxed,252,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Grass,Water,Focus Sash,Jolly,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
None,Bug,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Fairy,Grass,Wacan Berry,Sassy,4,0,0,0,252,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Ground,Dragon,Assault Vest,Adamant,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Ground,Ice,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Dark,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Rock,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fairy,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Rock,Ice,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Dark,Fairy,Focus Sash,Timid,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Grass,None,Sitrus Berry,Jolly,212,0,0,4,0,0,Harvest,Energy Ball,Giga Drain,Leech Seed,Skill Swap,
Water,Fairy,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Psychic,Rock,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Dig,
Ghost,None,Power Herb,Modest,224,0,0,0,0,0,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
Normal,Bug,Assault Vest,Jolly,28,0,0,0,248,0,Chlorophyll,Solar Beam,Helping Hand,Sleep Powder,After You,
Poison,Flying,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ice,Electric,Focus Sash,Modest,0,0,0,252,0,0,Compound Eyes,Rage Powder,Pollen Puff,Tailwind,Sleep Powder,
Rock,Flying,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ground,Poison,Assault Vest,Adamant,4,0,252,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Rock,Electric,Weakness Policy,Timid,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Ice,Steel,Life Orb,Jolly,0,252,0,0,0,0,Pressure,Trick Room,Earth Power,Spacial Rend,Hydro Pump,
Steel,Ice,Life Orb,Quiet,252,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Flash Cannon,Power Gem,
Ice,Dragon,Life Orb,Timid,4,0,0,0,0,252,Pressure,Trick Room,Earth Power,Spacial Rend,Hydro Pump,
Bug,Poison,Focus Sash,Modest,52,0,0,4,0,0,Cursed Body,Shadow Ball,Psychic,Hypnosis,Destiny Bond,
Rock,Dragon,Weakness Policy,Quiet,252,0,0,0,0,252,Pressure,Roar Of Time,Flash Cannon,Power Gem,Dragon Pulse,
Flying,Ghost,Focus Sash,Relaxed,252,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Normal,Electric,Choice Scarf,Naive,0,248,0,4,0,0,Gorilla Tactics,U Turn,Rock Slide,Superpower,Icicle Crash,
Fairy,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Fire,Fighting,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Bug,Psychic,Weakness Policy,Quiet,0,0,124,0,252,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Grass,Water,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Grass,Psychic,Sitrus Berry,Jolly,0,252,0,0,0,0,Levitate,Protect,Shadow Sneak,Draco Meteor,Shadow Force,
Bug,Dark,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Grass,Water,Focus Sash,Jolly,0,0,252,0,0,0,Levitate,Thunder,Blizzard,Thunderbolt,Dark Pulse,
Electric,Rock,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Dragon,Steel,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Grass,Ice,Focus Sash,Timid,0,0,0,252,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Dark,Rock,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fighting,Dark,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Ground,Ice,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Fairy,None,Babiri Berry,Sassy,252,0,0,0,4,0,Power Construct,Rock Slide,Breaking Swipe,Thousand Arrows,Coil,
Fire,Flying,Weakness Policy,Timid,252,0,0,0,0,0,Sand Rush,Protect,Flare Blitz,Parting Shot,Snarl,
Flying,Bug,Life Orb,Adamant,0,252,0,0,0,4,Transistor,Protect,Electroweb,Bounce,Extreme Speed,
Ground,Fairy,Adrenaline Orb,Jolly,20,0,0,12,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Ground,Ice,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Flying,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Fairy,Ghost,Leftovers,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Rock,None,Razor Claw,Adamant,0,220,0,0,0,36,No Guard,Stone Edge,Fire Punch,Swords Dance,Crunch,
Ghost,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Flying,Steel,Weakness Policy,Brave,252,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Ground,Poison,Weakness Policy,Modest,244,0,0,0,4,0,Sturdy,Thunderbolt,Ally Switch,Flash Cannon,Steel Beam,
Water,Grass,Life Orb,Jolly,84,0,252,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Poison,Normal,Psychic Seed,Bold,236,0,0,252,0,0,Psychic Surge,Protect,Expanding Force,Helping Hand,Tailwind,
Steel,Rock,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Normal,Psychic,Wacan Berry,Quiet,252,0,0,4,0,252,Liquid Voice,Hyper Beam,Moonblast,Perish Song,Flip Turn,
Rock,Grass,Weakness Policy,Brave,236,0,0,252,0,0,Iron Barbs,Protect,Body Press,Iron Defense,Leech Seed,
Water,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Grass,Electric,Focus Sash,Modest,0,0,0,252,0,0,Prankster,Helping Hand,Tailwind,Moonblast,Encore,
Dark,Fighting,Assault Vest,Jolly,28,0,0,0,248,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Poison,Ice,Focus Sash,Timid,252,0,0,0,0,4,Inner Focus,Icy Wind,Surf,Sunny Day,Triple Axel,
Fire,Ice,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Dark,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Rock,Psychic,Wacan Berry,Sassy,4,0,0,0,252,0,Oblivious,Expanding Force,Trick Room,Muddy Water,Fire Blast,
Fairy,None,Babiri Berry,Sassy,252,0,0,0,4,0,Triage,Giga Drain,Ally Switch,Floral Healing,Draining Kiss,
Bug,Grass,Focus Sash,Jolly,0,252,0,0,0,0,Speed Boost,Protect,Heat Wave,Close Combat,Coaching,
Flying,Grass,Focus Sash,Adamant,140,0,152,0,100,0,Unburden,Close Combat,Poison Jab,Brave Bird,Quick Guard,
Dragon,Dark,Shuca Berry,Careful,252,0,0,0,0,4,Intimidate,Fake Out,Close Combat,Close Combat,Poison Jab,
