Ground,Grass,Adrenaline Orb,Jolly,252,0,0,4,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Fighting,Dragon,Life Orb,Timid,100,0,0,0,0,0,Competitive,Mud Shot,Hydro Pump,Muddy Water,Coil,
Dark,Poison,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ghost,Ice,Focus Sash,Jolly,244,0,12,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Grass,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Electric,Ground,Weakness Policy,Serious,0,0,4,0,0,0,Intimidate,Protect,Flare Blitz,Parting Shot,Snarl,
Fire,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ground,Flying,Expert Belt,Adamant,252,0,252,0,0,0,Overcoat,Close Combat,Iron Head,Drill Run,X Scissor,
Normal,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Steel,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Poison,Ghost,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Fairy,Flying,Eviolite,Calm,252,0,0,0,0,132,Beast Boost,Grass Knot,Sludge Bomb,Power Gem,Acid Spray,
Bug,Dragon,Focus Sash,Sassy,252,0,0,0,4,0,Magic Bounce,Expanding Force,Dazzling Gleam,Ally Switch,Weather Ball,
Water,Grass,Life Orb,Adamant,4,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Fire,None,Eviolite,Timid,252,0,0,0,0,0,Intimidate,Fake Out,Flare Blitz,Parting Shot,Snarl,
Normal,None,Assault Vest,Jolly,28,0,0,248,0,0,Motor Drive,Darkest Lariat,Wild Charge,Earthquake,Ice Punch,
Flying,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Bug,Fairy,Focus Sash,Timid,68,0,0,0,188,0,Unburden,U Turn,Yawn,Struggle Bug,Water Shuriken,
Ice,Normal,Focus Sash,Modest,0,0,0,252,0,0,Water Absorb,Trick Room,Night Shade,Muddy Water,Strength Sap,
Rock,Steel,Life Orb,Adamant,84,0,252,0,0,0,Slush Rush,Iron Head,Icicle Crash,Drill Run,Triple Axel,
Flying,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Flying,Fire,Weakness Policy,Relaxed,0,0,0,0,252,0,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Ground,None,Assault Vest,Jolly,156,0,252,0,0,0,Sand Rush,Bulldoze,Brick Break,Drill Run,Steel Roller,
Poison,Dragon,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Flying,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Dragon,Bug,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Dark,Flying,Assault Vest,Timid,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Electric,Flying,Life Orb,Sassy,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Fire,Dragon,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Dark,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Ground,Dark,Adrenaline Orb,Jolly,252,0,0,4,0,0,Anger Point,Rock Slide,Earthquake,Facade,Power Trip,
Electric,Dragon,Life Orb,Jolly,0,156,0,0,0,100,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Ice,Psychic,Focus Sash,Relaxed,252,0,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Dark,Fighting,Life Orb,Adamant,4,0,252,0,0,0,Justified,Energy Ball,Leaf Blade,Close Combat,Megahorn,
Rock,Water,Weakness Policy,Adamant,81,0,252,0,0,0,Weak Armor,Protect,Liquidation,X Scissor,Dig,
Ghost,Flying,Psychic Seed,Impish,252,0,0,0,0,132,Beast Boost,Air Slash,Seed Bomb,Flash Cannon,Iron Head,
Ice,Fire,Focus Sash,Timid,0,0,0,252,0,4,Corrosion,Fake Out,Fake Tears,Heat Wave,Sludge Wave,
Normal,Fighting,Leftovers,Careful,252,0,248,0,4,0,Fluffy,Darkest Lariat,Body Slam,Drain Punch,Bulk Up,
Bug,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Electric,Ghost,Room Service,Relaxed,252,0,0,0,0,0,Wandering Spirit,Trick Room,Body Press,Ally Switch,Phantom Force,
Electric,Normal,Weakness Policy,Relaxed,0,0,0,124,0,0,Hustle,Outrage,Dragon Claw,Bolt Beak,Fire Fang,
Water,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Water,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Grass,Steel,Leftovers,Careful,4,0,0,0,0,0,Storm Drain,Protect,Rock Slide,Leech Seed,Stockpile,
Flying,Water,Aguav Berry,Adamant,0,252,0,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Flying,Bug,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Steel,None,Assault Vest,Jolly,156,0,252,0,0,0,Sand Rush,Bulldoze,Brick Break,Drill Run,Steel Roller,
Water,Poison,Weakness Policy,Modest,44,0,0,0,0,4,Clear Body,Tailwind,Hydro Pump,Muddy Water,Coil,
Ghost,Ground,Power Herb,Modest,224,0,0,0,0,252,Perish Body,Earth Power,Shadow Ball,Power Gem,Burning Jealousy,
Electric,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fighting,Psychic,Choice Scarf,Relaxed,252,0,0,0,0,0,Inner Focus,Extreme Speed,Stone Edge,Crunch,Sacred Fire,
Dragon,Fighting,Life Orb,Jolly,24,0,0,0,0,252,Defiant,Detect,Bounce,Crunch,Struggle Bug,
Bug,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Water,Ghost,Life Orb,Quiet,244,0,0,0,0,252,Justified,Trick Room,Superpower,Leaf Blade,Synthesis,
Ghost,Dark,Weakness Policy,Impish,0,0,132,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Teatime,
Water,Steel,Expert Belt,Adamant,252,0,252,0,0,0,Overcoat,Close Combat,Iron Head,Drill Run,X Scissor,
Flying,Dragon,Life Orb,Modest,100,0,0,0,0,4,Static,Thunderbolt,Hurricane,Heat Wave,Detect,
Rock,Flying,Focus Sash,Sassy,0,0,252,0,0,0,Levitate,Will O Wisp,Shadow Ball,Hydro Pump,Sludge Bomb,
Ice,Fairy,Focus Sash,Timid,100,0,0,0,0,92,Competitive,Dazzling Gleam,Flamethrower,Hyper Voice,Focus Blast,
Electric,Psychic,Choice Scarf,Relaxed,252,0,0,0,124,0,Inner Focus,Extreme Speed,Stone Edge,Crunch,Sacred Fire,
Flying,Normal,Focus Sash,Modest,0,0,0,252,0,0,Chlorophyll,Sleep Powder,Sludge Bomb,After You,Strength Sap,
Flying,Rock,Weakness Policy,Careful,0,4,0,0,0,0,Regenerator,Air Slash,Sacred Fire,Brave Bird,Burn Up,
Fighting,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Fire,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Fighting,Dark,Focus Sash,Adamant,0,252,0,0,0,0,Speed Boost,Protect,Bounce,Crunch,Flip Turn,
Dark,Ground,Focus Sash,Hardy,4,0,0,0,0,0,Sand Rush,Brick Break,Earthquake,Iron Head,Horn Drill,
Dark,Ice,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Electric,Ice,Weakness Policy,Adamant,252,0,252,0,0,0,Water Absorb,Will O Wisp,Trick Room,Shadow Sneak,Crabhammer,
Ice,None,Lum Berry,Brave,252,0,64,0,100,0,Contrary,Protect,Superpower,Leaf Blade,Synthesis,
Ghost,Fire,Safety Goggles,Quiet,252,0,0,0,0,0,Water Bubble,Wide Guard,Liquidation,Leech Life,Entrainment,
Dragon,Poison,Assault Vest,Modest,4,0,0,0,0,0,Intimidate,Earthquake,Power Whip,Waterfall,Lash Out,
Water,None,Iapapa Berry,Bold,252,0,0,0,124,0,Water Absorb,Protect,Haze,Muddy Water,Scald,
Ground,Electric,Focus Sash,Jolly,252,0,0,0,0,0,Compound Eyes,Thunder,Electroweb,Screech,Struggle Bug,
Water,Bug,Coba Berry,Lonely,0,252,0,0,0,0,Battery,Light Screen,Eerie Impulse,Round,Bug Bite,
Water,Steel,Life Orb,Adamant,84,0,252,0,0,0,Slush Rush,Iron Head,Icicle Crash,Drill Run,Triple Axel,
Dragon,Fighting,Life Orb,Jolly,24,0,0,0,0,252,Defiant,Detect,Stomping Tantrum,Brave Bird,Thunderous Kick,
Fighting,Electric,Choice Specs,Modest,4,0,0,4,0,244,Punk Rock,Snarl,Volt Switch,Sludge Bomb,Overdrive,
Normal,Steel,Weakness Policy,Careful,4,0,0,0,0,0,Weak Armor,Giga Drain,Shadow Ball,Stored Power,Teatime,
